original_index,est_idx,est_end_idx,start,end,context,char_in_sentence,full_word
5697,10524068.0,10524912.0,3629.731,3630.1441533546335,Break a,11,leg
5698,10525906.0,10526238.0,3630.63,3630.79,Break a leg,14,or
5699,10526240.0,10526701.0,3630.791,3631.01,Break a leg or,17,on
5700,10526703.0,10527459.0,3631.011,3631.37,Break a leg or on,24,second
5701,10527461.0,10528035.0,3631.371,3631.651661341853,Break a leg or on second,32,thought
5702,10528876.0,10529262.0,3632.07,3632.25,Break a leg or on second thought,36,let
5703,10529264.0,10529527.0,3632.251,3632.38,Break a leg or on second thought let,39,me
5704,10529529.0,10530084.0,3632.381,3632.67,Break a leg or on second thought let me,45,break
5705,10530086.0,10530407.0,3632.671,3632.81,Break a leg or on second thought let me break,48,it
5706,10530409.0,10531002.0,3632.811,3633.1,Break a leg or on second thought let me break it,52,for
5707,10531004.0,10531561.0,3633.101,3633.374856230032,Break a leg or on second thought let me break it for,56,you
5708,10531910.0,10532133.0,3633.554568690096,3633.67,,2,Oh
5709,10532135.0,10532599.0,3633.671,3633.89,Oh,8,thank
5710,10532601.0,10533213.0,3633.891,3634.18,Oh thank,17,goodness
5711,10533215.0,10533524.0,3634.181,3634.35,Oh thank goodness,21,you're
5713,10533532.0,10534179.0,3634.354194888179,3634.653194888179,Oh thank goodness you're,29,here
5714,10534175.0,10534749.0,3634.651,3634.94,,1,I
5715,10534751.0,10535057.0,3634.941,3635.1,I,5,was
5716,10535057.0,10535833.0,3635.1,3635.4701277955273,I was,15,beginning
5717,10535869.0,10536139.0,3635.487763578274,3635.61,I was beginning,18,to
5718,10536141.0,10536511.0,3635.611,3635.81,I was beginning to,24,think
5719,10536513.0,10536757.0,3635.811,3635.92,I was beginning to think,28,you
5720,10536759.0,10537202.0,3635.921,3636.13,I was beginning to think you,34,might
5721,10537204.0,10537507.0,3636.131,3636.28,I was beginning to think you might,38,not
5722,10537509.0,10537875.0,3636.281,3636.468051118212,I was beginning to think you might not,43,make
5723,10537890.0,10538135.0,3636.4754408945696,3636.594440894569,I was beginning to think you might not make,46,it
5724,10538214.0,10538669.0,3636.624194888179,3636.863194888179,I was beginning to think you might not make it,51,back
5725,10538665.0,10538871.0,3636.861,3636.9537380191696,I was beginning to think you might not make it back,54,in
5726,10540275.0,10541298.0,3637.64,3638.139872204469,I was beginning to think you might not make it back in,59,time
5727,10541461.0,10542258.0,3638.209424920128,3638.609201277953,,5,Where's
5729,10542307.0,10543384.0,3638.633194888179,3639.159297124601,Where's,13,Fiona
5730,10544642.0,10545611.0,3639.781182108626,3640.2392971246,,2,Don't
5732,10545738.0,10546455.0,3640.301,3640.658881789139,Don't,11,worry
5733,10547250.0,10547761.0,3641.03,3641.29,Don't worry,15,she
5734,10547763.0,10547994.0,3641.291,3641.41,Don't worry she,19,and
5735,10547996.0,10548199.0,3641.411,3641.51,Don't worry she and,23,the
5736,10548201.0,10548707.0,3641.511,3641.7492971246015,Don't worry she and the,30,others
5737,10548735.0,10548951.0,3641.763076677316,3641.87,Don't worry she and the others,34,are
5738,10548953.0,10549997.0,3641.871,3642.38,Don't worry she and the others are,39,safe
5739,10550775.0,10551081.0,3642.76,3642.92,Don't worry she and the others are safe,43,for
5740,10551090.0,10552084.0,3642.9241948881786,3643.41,Don't worry she and the others are safe for,47,now
5741,10556894.0,10557606.0,3645.75,3646.09,,2,Ow
5742,10569236.0,10570578.0,3651.779552715655,3652.418370607031,,3,Hmm
5743,10572098.0,10572757.0,3653.1693290734825,3653.507827476039,,3,Let
5744,10573231.0,10574100.0,3653.73,3654.16444089457,Let,6,me
5745,10574530.0,10575975.0,3654.365143769967,3655.063322683706,Let me,12,guess
5746,10577916.0,10578958.0,3656.01,3656.52,,6,Arthur
5747,10580797.0,10581351.0,3657.41,3657.69,,2,It's
5749,10581353.0,10582234.0,3657.691,3658.12,It's,10,Artie
5750,10582729.0,10583883.0,3658.37,3658.917635782748,It's Artie,19,actually
5751,10585225.0,10585825.0,3659.5822364217256,3659.8833226837073,,4,This
5752,10585981.0,10586800.0,3659.961,3660.36,This,8,boy
5753,10586802.0,10587105.0,3660.361,3660.50012779553,This boy,11,is
5754,10587133.0,10588030.0,3660.5139073482433,3660.962076677316,This boy is,20,supposed
5755,10588058.0,10588211.0,3660.975856230032,3661.04,This boy is supposed,23,to
5756,10588213.0,10588456.0,3661.041,3661.16,This boy is supposed to,26,be
5757,10588458.0,10588662.0,3661.161,3661.26,This boy is supposed to be,30,the
5758,10588664.0,10589852.0,3661.261,3661.8516613418537,This boy is supposed to be the,34,new
5759,10590022.0,10590913.0,3661.91655910543,3662.37,This boy is supposed to be the new,39,king
5760,10590915.0,10591258.0,3662.371,3662.52,This boy is supposed to be the new king,42,of
5761,10591260.0,10592386.0,3662.521,3663.08,This boy is supposed to be the new king of,46,Far
5762,10592468.0,10593224.0,3663.12,3663.48,This boy is supposed to be the new king of Far,50,Far
5763,10593226.0,10594145.0,3663.481,3663.947220447285,This boy is supposed to be the new king of Far Far,55,Away
5764,10599506.0,10600062.0,3666.5512140575097,3666.84,,3,How
5765,10600065.0,10601836.0,3666.841,3667.68,How,12,pathetic
5766,10602188.0,10602545.0,3667.876805111821,3668.03444089457,,3,Now
5767,10602599.0,10603446.0,3668.061,3668.4756869009593,Now,9,stand
5768,10603481.0,10604198.0,3668.492661341853,3668.841661341853,Now stand,15,still
5769,10604278.0,10604707.0,3668.881,3669.1,Now stand still,18,so
5770,10604709.0,10604891.0,3669.101,3669.19,Now stand still so,20,I
5771,10604893.0,10605484.0,3669.191,3669.47,Now stand still so I,23,won't
5773,10605486.0,10605873.0,3669.471,3669.67,Now stand still so I won't,31,make
5774,10605875.0,10606018.0,3669.671,3669.74,Now stand still so I won't make,33,a
5775,10606020.0,10607228.0,3669.741,3670.321661341853,Now stand still so I won't make a,38,mess
5776,10607409.0,10608127.0,3670.41,3670.77,,8,Charming
5777,10608129.0,10609068.0,3670.771,3671.23,Charming,13,stop
5778,10610620.0,10611296.0,3671.98,3672.32,,1,I'm
5780,10611298.0,10611810.0,3672.321,3672.56,I'm,8,here
5781,10611831.0,10612621.0,3672.57,3672.9561022364232,I'm here,12,now
5782,10612884.0,10613119.0,3673.092651757189,3673.207507987222,,3,You
5783,10613119.0,10613422.0,3673.207507987222,3673.357507987222,You,7,got
5784,10613445.0,10613754.0,3673.368466453675,3673.5102875399343,You got,12,what
5785,10613856.0,10614136.0,3673.56,3673.69,You got what,16,you
5786,10614138.0,10615125.0,3673.691,3674.1892971246025,You got what you,23,wanted
5787,10615556.0,10616088.0,3674.39,3674.66,,4,This
5788,10616090.0,10616945.0,3674.661,3675.07,This,7,isn't
5790,10616947.0,10617907.0,3675.071,3675.54,This isn't,16,about
5791,10617909.0,10618634.0,3675.541,3675.894153354633,This isn't about,20,him
5792,10621013.0,10621198.0,3677.04,3677.1387539936095,,4,Well
5793,10621231.0,10621647.0,3677.154696485624,3677.375527156548,Well,9,then
5794,10621647.0,10622078.0,3677.375527156548,3677.575527156548,Well then,14,then
5795,10622089.0,10622577.0,3677.581,3677.83,Well then then,18,who's
5797,10622579.0,10622799.0,3677.831,3677.93,Well then then who's,23,it
5798,10622801.0,10623699.0,3677.931,3678.36,Well then then who's it,29,about
5799,10624808.0,10625154.0,3678.91,3679.08,,1,I'm
5801,10625156.0,10626035.0,3679.081,3679.51,I'm,12,supposed
5802,10626037.0,10626197.0,3679.511,3679.59,I'm supposed,15,to
5803,10626199.0,10626467.0,3679.591,3679.73,I'm supposed to,18,be
5804,10626502.0,10627487.0,3679.746974440894,3680.21,I'm supposed to be,23,king
5805,10628102.0,10628862.0,3680.52,3680.89,I'm supposed to be king,29,right
5806,10631865.0,10632287.0,3682.366805111821,3682.546805111821,,3,You
5807,10632295.0,10632974.0,3682.551,3682.9,You,8,weren't
5809,10632982.0,10634305.0,3682.9041948881786,3683.533194888179,You weren't,18,really
5810,10634948.0,10635625.0,3683.857092651757,3684.188466453674,You weren't really,23,next
5811,10635712.0,10636043.0,3684.231,3684.4,You weren't really next,26,in
5812,10636045.0,10636841.0,3684.401,3684.78,You weren't really next in,31,line
5813,10636850.0,10637172.0,3684.784194888178,3684.9331948881786,You weren't really next in line,35,for
5814,10637167.0,10637474.0,3684.931,3685.1,You weren't really next in line for,39,the
5815,10637476.0,10638704.0,3685.101,3685.69,You weren't really next in line for the,46,throne
5816,10639333.0,10640234.0,3685.99,3686.447348242813,You weren't really next in line for the throne,51,okay
5817,10641838.0,10642404.0,3687.221661341855,3687.49,,1,I
5818,10642413.0,10643548.0,3687.4941948881774,3688.065271565496,I,5,was
5819,10644537.0,10644842.0,3688.55,3688.69,,3,But
5820,10644820.0,10645073.0,3688.687805111821,3688.802492012781,But,7,you
5821,10645088.0,10645879.0,3688.809881789139,3689.187635782748,But you,12,said
5822,10645874.0,10646133.0,3689.211,3689.32,But you said,16,the
5823,10646135.0,10646605.0,3689.321,3689.56,But you said the,21,king
5824,10646614.0,10647309.0,3689.564194888179,3689.894856230033,But you said the king,27,asked
5825,10647384.0,10647692.0,3689.931,3690.09,But you said the king asked,31,for
5826,10647694.0,10648368.0,3690.091,3690.412076677318,But you said the king asked for,34,me
5827,10648495.0,10649958.0,3690.482779552715,3691.18,But you said the king asked for me,45,personally
5828,10651848.0,10652524.0,3692.12,3692.442076677316,,3,Not
5829,10652598.0,10654262.0,3692.478220447285,3693.290287539936,Not,11,exactly
5830,10655202.0,10655752.0,3693.75,3694.01,,4,What's
5832,10655760.0,10656126.0,3694.014194888178,3694.193194888179,What's,11,that
5833,10656121.0,10656887.0,3694.191,3694.564856230033,What's that,20,supposed
5834,10656909.0,10657029.0,3694.57544089457,3694.6344408945697,What's that supposed,23,to
5835,10657083.0,10657504.0,3694.661,3694.87568690096,What's that supposed to,28,mean
5836,10658186.0,10658659.0,3695.2083386581457,3695.44,,4,Look
5837,10658661.0,10658984.0,3695.441,3695.59,Look,6,I
5838,10658986.0,10659562.0,3695.591,3695.88,Look I,11,said
5839,10659564.0,10660355.0,3695.881,3696.2588817891374,Look I said,20,whatever
5840,10660389.0,10660728.0,3696.2758562300337,3696.45,Look I said whatever,22,I
5841,10660730.0,10661401.0,3696.451,3696.77,Look I said whatever I,26,had
5842,10661403.0,10661669.0,3696.771,3696.91,Look I said whatever I had,29,to
5843,10661678.0,10662328.0,3696.914194888179,3697.2231948881786,Look I said whatever I had to,33,say
5844,10662324.0,10662590.0,3697.221,3697.36,Look I said whatever I had to say,37,all
5845,10662592.0,10663179.0,3697.361,3697.656102236423,Look I said whatever I had to say all,43,right
5846,10664226.0,10664515.0,3698.15,3698.3,,1,I
5847,10664517.0,10665249.0,3698.301,3698.65,I,5,wasn't
5849,10665258.0,10665711.0,3698.6541948881786,3698.883194888179,I wasn't,14,right
5850,10665706.0,10665949.0,3698.881,3699.01,I wasn't right,18,for
5851,10665951.0,10666232.0,3699.011,3699.13,I wasn't right for,22,the
5852,10666241.0,10667160.0,3699.1341948881786,3699.583194888178,I wasn't right for the,26,job
5853,10667156.0,10667398.0,3699.581,3699.7,,1,I
5854,10667400.0,10667870.0,3699.701,3699.94,I,6,just
5855,10667872.0,10668463.0,3699.941,3700.22,I just,13,needed
5856,10668465.0,10669118.0,3700.221,3700.54,I just needed,18,some
5857,10669120.0,10669774.0,3700.541,3700.87,I just needed some,23,fool
5858,10669776.0,10670100.0,3700.871,3701.02,I just needed some fool,26,to
5859,10670102.0,10671104.0,3701.021,3701.51,I just needed some fool to,34,replace
5860,10671106.0,10671505.0,3701.511,3701.7065175718863,I just needed some fool to replace,37,me
5861,10672125.0,10672602.0,3702.01,3702.26,I just needed some fool to replace me,41,and
5862,10672604.0,10673271.0,3702.261,3702.57,I just needed some fool to replace me and,45,you
5863,10673273.0,10673830.0,3702.571,3702.850958466453,I just needed some fool to replace me and you,49,fit
5864,10674036.0,10674277.0,3702.951,3703.061661341855,I just needed some fool to replace me and you fit,53,the
5865,10674421.0,10675298.0,3703.129753993609,3703.559712460065,I just needed some fool to replace me and you fit the,58,bill
5866,10676080.0,10676753.0,3703.95,3704.269712460066,I just needed some fool to replace me and you fit the bill,61,so
5867,10677101.0,10677471.0,3704.45,3704.62,I just needed some fool to replace me and you fit the bill so,64,so
5868,10677473.0,10677929.0,3704.621,3704.8361022364215,I just needed some fool to replace me and you fit the bill so so,69,just
5869,10678062.0,10678906.0,3704.901,3705.314984025561,I just needed some fool to replace me and you fit the bill so so just,72,go
5870,10686197.0,10686369.0,3708.8922044728433,3708.976517571885,,3,You
5871,10686384.0,10686698.0,3708.983907348244,3709.111533546326,You,8,were
5872,10686698.0,10687361.0,3709.111533546326,3709.461533546326,You were,16,playing
5873,10687361.0,10687607.0,3709.461533546326,3709.564728434505,You were playing,19,me
5874,10687635.0,10687786.0,3709.578466453675,3709.66,You were playing me,23,the
5875,10687788.0,10688111.0,3709.661,3709.81,You were playing me the,29,whole
5876,10688113.0,10688736.0,3709.811,3710.124728434504,You were playing me the whole,34,time
5877,10689708.0,10689997.0,3710.6,3710.74,,3,You
5878,10689999.0,10690660.0,3710.741,3711.054856230033,You,9,catch
5879,10690720.0,10691167.0,3711.094194888178,3711.303194888179,You catch,12,on
5880,10691163.0,10691671.0,3711.301,3711.55,You catch on,17,real
5881,10691673.0,10692574.0,3711.551,3711.99,You catch on real,22,fast
5882,10692576.0,10693101.0,3711.991,3712.257763578275,You catch on real fast,26,kid
5883,10694421.0,10694979.0,3712.910990415338,3713.1748562300327,,5,Maybe
5884,10694979.0,10695293.0,3713.1748562300327,3713.327891373804,Maybe,9,you're
5886,10695298.0,10695836.0,3713.33,3713.584856230033,Maybe you're,16,not
5887,10695835.0,10696028.0,3713.592246006391,3713.686517571887,Maybe you're not,19,as
5888,10696226.0,10696579.0,3713.7833642172513,3713.965271565497,Maybe you're not as,23,big
5889,10696581.0,10696809.0,3713.966271565497,3714.078051118212,Maybe you're not as big,26,of
5890,10696818.0,10697038.0,3714.082246006392,3714.181246006391,Maybe you're not as big of,28,a
5891,10697060.0,10697982.0,3714.191830670927,3714.64,Maybe you're not as big of a,34,loser
5892,10697984.0,10698201.0,3714.641,3714.75,Maybe you're not as big of a loser,37,as
5893,10698203.0,10698474.0,3714.751,3714.89,Maybe you're not as big of a loser as,39,I
5894,10698476.0,10699637.0,3714.891,3715.458466453674,Maybe you're not as big of a loser as I,47,thought
5895,10713775.0,10714024.0,3722.34,3722.47,,3,You
5896,10714026.0,10714640.0,3722.471,3722.78,You,8,know
5897,10715849.0,10716275.0,3723.37,3723.57,You know,12,for
5898,10716277.0,10716418.0,3723.571,3723.64,You know for,14,a
5899,10716420.0,10717011.0,3723.641,3723.93,You know for a,21,minute
5900,10717013.0,10717752.0,3723.931,3724.3,You know for a minute,27,there
5901,10719967.0,10720152.0,3725.3808722044687,3725.463354632586,You know for a minute there,29,I
5902,10720158.0,10720863.0,3725.466261980832,3725.82,You know for a minute there I,38,actually
5903,10720865.0,10721557.0,3725.821,3726.15,You know for a minute there I actually,46,thought
5904,10721559.0,10721831.0,3726.151,3726.2748562300335,You know for a minute there I actually thought,50,you
5905,10721850.0,10722608.0,3726.28444089457,3726.6643450479246,,4,What
5906,10723563.0,10723770.0,3727.1313738019176,3727.222076677318,What,9,that
5907,10723811.0,10724056.0,3727.242246006391,3727.38,What that,12,he
5908,10724058.0,10724830.0,3727.381,3727.74,What that he,18,cared
5909,10724832.0,10725364.0,3727.741,3728.01,What that he cared,24,about
5910,10725366.0,10725918.0,3728.011,3728.270511182108,What that he cared about,28,you
5911,10727150.0,10727840.0,3728.89,3729.21,,2,He's
5913,10727842.0,10728145.0,3729.211,3729.36,He's,7,an
5914,10728147.0,10729156.0,3729.361,3729.853897763577,He's an,12,ogre
5915,10730544.0,10731032.0,3730.54,3730.77,,4,What
5916,10731034.0,10731283.0,3730.771,3730.91,What,8,did
5917,10731285.0,10731546.0,3730.911,3731.03,What did,12,you
5918,10731548.0,10732878.0,3731.031,3731.66249201278,What did you,19,expect
5919,10755148.0,10755801.0,3742.56,3742.87,,3,You
5920,10755803.0,10756964.0,3742.871,3743.438466453674,You,10,really
5921,10757201.0,10757907.0,3743.54489776358,3743.9,You really,13,do
5922,10757909.0,10758342.0,3743.901,3744.121246006391,You really do,18,have
5923,10758402.0,10758586.0,3744.151,3744.24,You really do have,20,a
5924,10758588.0,10759175.0,3744.241,3744.51,You really do have a,24,way
5925,10759178.0,10759772.0,3744.511,3744.81,You really do have a way,29,with
5926,10759781.0,10760842.0,3744.814194888179,3745.333194888178,You really do have a way with,38,children
5927,10760838.0,10761592.0,3745.331,3745.7076357827486,You really do have a way with children,44,Shrek
5928,10898025.0,10898337.0,3812.3,3812.46,,3,Had
5929,10898339.0,10898603.0,3812.461,3812.59,Had,6,we
5930,10898605.0,10899076.0,3812.591,3812.83,Had we,11,just
5931,10899078.0,10899523.0,3812.831,3813.04,Had we just,18,stayed
5932,10899525.0,10899855.0,3813.041,3813.21,Had we just stayed,22,put
5933,10899876.0,10900284.0,3813.22,3813.42,Had we just stayed put,27,like
